model_id,error,n_unique_reactions,n_unique_compounds,n_reactions_with_direction_gc,n_reactions_with_direction_eq,n_reactions_with_direction_dgpms,n_reactions_with_direction_graded,n_reactions_with_direction_graded_trusted,n_reactions_with_direction_graded_heldout,fba_n_overrides_implicit,fba_n_bounds_changed_implicit,fba_status_implicit,fba_growth_flux_implicit,fba_grows_implicit,fba_n_overrides_gc,fba_n_bounds_changed_gc,fba_status_gc,fba_growth_flux_gc,fba_grows_gc,fba_n_overrides_eq,fba_n_bounds_changed_eq,fba_status_eq,fba_growth_flux_eq,fba_grows_eq,fba_n_overrides_dgpms,fba_n_bounds_changed_dgpms,fba_status_dgpms,fba_growth_flux_dgpms,fba_grows_dgpms,fba_n_overrides_graded,fba_n_bounds_changed_graded,fba_status_graded,fba_growth_flux_graded,fba_grows_graded,fba_n_overrides_graded_trusted,fba_n_bounds_changed_graded_trusted,fba_status_graded_trusted,fba_growth_flux_graded_trusted,fba_grows_graded_trusted,fba_n_overrides_graded_heldout,fba_n_bounds_changed_graded_heldout,fba_status_graded_heldout,fba_growth_flux_graded_heldout,fba_grows_graded_heldout
GCF_000317635.1,,120,116,109,89,112,113,99,113,0,0,optimal,35.8171320506025,True,109,41,optimal,62.679981088554364,True,89,21,optimal,38.675817365055266,True,112,43,optimal,38.67581736505517,True,113,41,optimal,38.675817365055586,True,99,29,optimal,38.67581736505525,True,113,41,optimal,38.675817365055586,True
GCF_000317675.1,,122,123,110,89,113,114,103,114,0,0,optimal,33.30302757823719,True,110,40,optimal,62.67998108855466,True,89,22,optimal,35.76071077988734,True,113,42,optimal,38.675817365055124,True,114,39,optimal,38.67581736505526,True,103,30,optimal,38.67581736505526,True,114,40,optimal,38.67581736505526,True
GCF_000317695.1,,109,116,100,81,102,103,94,103,0,0,optimal,25.531176119159007,True,100,36,optimal,29.06993645311889,True,81,18,optimal,27.391631856467853,True,102,39,optimal,29.069936453118846,True,103,35,optimal,29.0699364531186,True,94,27,optimal,29.06993645311859,True,103,36,optimal,29.0699364531186,True
GCF_000317795.1,,86,103,75,59,79,79,75,79,0,0,optimal,0.0,False,75,24,optimal,0.0,False,59,12,optimal,0.0,False,79,24,optimal,0.0,False,79,22,optimal,0.0,False,75,20,optimal,0.0,False,79,21,optimal,0.0,False
GCF_000317835.1,,124,125,115,94,118,119,111,119,0,0,optimal,5.1738089374445915,True,115,38,optimal,31.65654923353161,True,94,26,optimal,9.211309277078046,True,118,42,optimal,23.70747683017488,True,119,41,optimal,23.70747683017488,True,111,34,optimal,21.18263148214356,True,119,41,optimal,23.70747683017488,True
GCF_000317855.1,,99,107,92,74,95,96,91,96,0,0,optimal,0.0,False,92,31,optimal,0.0,False,74,19,optimal,0.0,False,95,33,optimal,0.0,False,96,30,optimal,0.0,False,91,26,optimal,0.0,False,96,31,optimal,0.0,False
GCF_000317875.1,,88,98,77,55,79,80,76,80,0,0,optimal,14.761158550194411,True,77,21,optimal,16.06029935755587,True,55,7,optimal,13.121847640127541,True,79,21,optimal,14.13852017199225,True,80,21,optimal,14.13852017199225,True,76,17,optimal,14.13852017199225,True,80,21,optimal,14.13852017199225,True
GCF_000317895.1,,102,115,89,71,92,93,87,93,0,0,optimal,13.200884459258795,True,89,26,optimal,36.242586125975265,True,71,14,optimal,16.45982157553412,True,92,30,optimal,32.71940817134492,True,93,26,optimal,32.719408171346,True,87,22,optimal,32.719408171344554,True,93,27,optimal,32.719408171346,True
GCF_000317915.1,,107,106,99,78,101,102,96,102,0,0,optimal,0.0,False,99,37,optimal,0.0,False,78,20,optimal,0.0,False,101,37,optimal,0.0,False,102,33,optimal,0.0,False,96,28,optimal,0.0,False,102,34,optimal,0.0,False
GCF_000317935.1,,148,134,128,106,133,134,115,134,0,0,optimal,38.16451577816493,True,128,46,optimal,88.47008678915533,True,106,24,optimal,38.16451577816493,True,133,48,optimal,55.3593374594493,True,134,44,optimal,38.16451577816495,True,115,28,optimal,38.164515778165,True,134,44,optimal,38.16451577816495,True
GCF_000317955.1,,152,137,132,110,137,138,119,138,0,0,optimal,79.142292362586,True,132,48,optimal,92.14139677484675,True,110,26,optimal,54.6023091999093,True,137,50,optimal,60.68752901622485,True,138,46,optimal,54.60230919990908,True,119,30,optimal,54.602309199909016,True,138,46,optimal,54.60230919990908,True
GCF_000317975.2,,108,111,100,80,102,103,95,103,0,0,optimal,0.0,False,100,37,optimal,0.0,False,80,21,optimal,0.0,False,102,37,optimal,0.0,False,103,34,optimal,0.0,False,95,27,optimal,0.0,False,103,35,optimal,0.0,False
GCF_000318015.1,,150,137,130,108,135,136,117,136,0,0,optimal,38.164515778164976,True,130,47,optimal,88.47008678915496,True,108,25,optimal,38.16451577816495,True,135,49,optimal,55.35933745944918,True,136,45,optimal,38.164515778164976,True,117,29,optimal,38.16451577816497,True,136,45,optimal,38.164515778164976,True
GCF_000318035.1,,104,106,95,76,97,98,93,98,0,0,optimal,0.0,False,95,33,optimal,0.0,False,76,18,optimal,0.0,False,97,34,optimal,0.0,False,98,31,optimal,0.0,False,93,28,optimal,0.0,False,98,30,optimal,0.0,False
GCF_000318055.1,,113,111,103,82,106,107,99,107,0,0,optimal,0.0,False,103,36,optimal,0.0,False,82,19,optimal,0.0,False,106,39,optimal,0.0,False,107,35,optimal,0.0,False,99,29,optimal,0.0,False,107,35,optimal,0.0,False
GCF_000318525.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318565.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318645.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000318765.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000318785.1,,72,89,63,42,65,66,62,66,0,0,optimal,0.0,False,63,18,optimal,0.0,False,42,6,optimal,0.0,False,65,19,optimal,0.0,False,66,17,optimal,0.0,False,62,15,optimal,0.0,False,66,17,optimal,0.0,False
GCF_000318825.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318845.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318865.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318885.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318905.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318925.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000318985.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000319105.1,,71,89,62,41,64,65,61,65,0,0,optimal,0.0,False,62,18,optimal,0.0,False,41,6,optimal,0.0,False,64,19,optimal,0.0,False,65,17,optimal,0.0,False,61,15,optimal,0.0,False,65,17,optimal,0.0,False
GCF_000319225.1,,67,84,59,39,60,61,59,61,0,0,optimal,0.0,False,59,14,optimal,0.0,False,39,4,optimal,0.0,False,60,16,optimal,0.0,False,61,13,optimal,0.0,False,59,12,optimal,0.0,False,61,13,optimal,0.0,False
GCF_000319245.1,,65,84,58,38,58,59,57,59,0,0,optimal,0.0,False,58,15,optimal,0.0,False,38,4,optimal,0.0,False,58,16,optimal,0.0,False,59,13,optimal,0.0,False,57,12,optimal,0.0,False,59,13,optimal,0.0,False
GCF_000319385.1,,83,100,74,56,75,76,72,76,0,0,optimal,0.0,False,74,21,optimal,0.0,False,56,10,optimal,0.0,False,75,22,optimal,0.0,False,76,20,optimal,0.0,False,72,17,optimal,0.0,False,76,20,optimal,0.0,False
GCF_000319475.1,,155,136,142,114,145,146,133,146,0,0,optimal,60.95058532878787,True,142,49,optimal,101.58430888131295,True,114,27,optimal,40.63372355252471,True,145,50,optimal,40.6337235525267,True,146,47,optimal,40.633723552525154,True,133,37,optimal,40.63372355252516,True,146,47,optimal,40.633723552525154,True
GCF_000319575.2,,117,116,106,87,108,109,98,109,0,0,optimal,43.18650784396547,True,106,38,optimal,52.297644723272,True,87,22,optimal,34.549206275172374,True,108,40,optimal,35.97549349383197,True,109,36,optimal,34.54920627517239,True,98,27,optimal,34.54920627517245,True,109,37,optimal,34.54920627517239,True
GCF_000320385.2,,165,138,145,120,149,150,133,150,0,0,optimal,33.58291032859101,True,145,54,optimal,44.88177819040522,True,120,31,optimal,33.6151685086381,True,149,57,optimal,36.46534151615607,True,150,53,optimal,33.61516850863784,True,133,40,optimal,33.61516850863808,True,150,53,optimal,33.61516850863775,True
GCF_000321395.1,,151,135,137,110,140,141,128,141,0,0,optimal,60.95058532878787,True,137,48,optimal,87.96544717235072,True,110,27,optimal,40.633723552525296,True,140,50,optimal,40.63372355252618,True,141,47,optimal,40.63372355252525,True,128,37,optimal,40.63372355252524,True,141,47,optimal,40.63372355252525,True
GCF_000321415.2,,152,132,127,102,131,132,114,132,0,0,optimal,47.28004646953084,True,127,45,optimal,76.1355660835716,True,102,24,optimal,27.01716941116087,True,131,47,optimal,41.37531548678085,True,132,45,optimal,41.3753154867807,True,114,31,optimal,41.375315486781005,True,132,45,optimal,41.3753154867807,True
GCF_000325665.1,,98,112,89,70,91,92,87,92,0,0,optimal,0.0,False,89,31,optimal,0.0,False,70,15,optimal,0.0,False,91,29,optimal,0.0,False,92,27,optimal,0.0,False,87,22,optimal,0.0,False,92,28,optimal,0.0,False
GCF_000325705.1,,133,134,118,93,121,122,115,122,0,0,optimal,36.84306512195977,True,118,39,optimal,73.42363843360016,True,93,20,optimal,34.48787233969177,True,121,39,optimal,34.48787233969169,True,122,36,optimal,34.487872339691755,True,115,30,optimal,34.487872339691755,True,122,37,optimal,34.487872339691755,True
GCF_000325725.1,,163,137,142,117,145,146,127,146,0,0,optimal,57.81716880225297,True,142,54,optimal,133.20241438890523,True,117,26,optimal,38.92716727003798,True,145,53,optimal,56.4284196092527,True,146,49,optimal,38.9271672700379,True,127,33,optimal,38.9271672700378,True,146,49,optimal,38.92716727003803,True
GCF_000325745.1,,83,96,74,53,75,76,71,76,0,0,optimal,0.0,False,74,20,optimal,0.0,False,53,6,optimal,0.0,False,75,23,optimal,0.0,False,76,19,optimal,0.0,False,71,16,optimal,0.0,False,76,20,optimal,0.0,False
GCF_000327045.1,,130,124,107,86,110,111,102,111,0,0,optimal,78.08283326448473,True,107,35,optimal,89.5456156974132,True,86,18,optimal,54.602309199909044,True,110,38,optimal,54.60230919990902,True,111,34,optimal,54.602309199909044,True,102,27,optimal,54.60230919990895,True,111,35,optimal,54.602309199909044,True
GCF_000327065.1,,158,139,137,110,141,142,125,142,0,0,optimal,71.33565904875329,True,137,46,optimal,97.01529219712438,True,110,25,optimal,62.06297323017148,True,141,48,optimal,62.0629732301711,True,142,44,optimal,62.06297323017091,True,125,31,optimal,62.062973230171245,True,142,45,optimal,62.06297323017091,True
GCF_000327485.1,,76,97,64,46,68,68,63,68,0,0,optimal,0.0,False,64,17,optimal,0.0,False,46,6,optimal,0.0,False,68,18,optimal,0.0,False,68,16,optimal,0.0,False,63,15,optimal,0.0,False,68,16,optimal,0.0,False
GCF_000327505.1,,66,81,59,43,62,62,61,62,0,0,optimal,0.0,False,59,18,optimal,0.0,False,43,10,optimal,0.0,False,62,18,optimal,0.0,False,62,18,optimal,0.0,False,61,17,optimal,0.0,False,62,18,optimal,0.0,False
GCF_000328405.1,,165,147,145,121,149,150,134,150,0,0,optimal,77.85433454007547,True,145,52,optimal,103.43828871695285,True,121,27,optimal,58.39075090505622,True,149,51,optimal,62.062973230170904,True,150,47,optimal,62.06297323017403,True,134,36,optimal,62.06297323017403,True,150,47,optimal,62.062973230172176,True
GCF_000328525.1,,95,107,87,70,91,91,83,91,0,0,optimal,0.0,False,87,31,optimal,0.0,False,70,15,optimal,0.0,False,91,32,optimal,0.0,False,91,30,optimal,0.0,False,83,23,optimal,0.0,False,91,31,optimal,0.0,False
GCF_000328545.1,,98,110,90,72,92,93,89,93,0,0,optimal,0.0,False,90,27,optimal,0.0,False,72,16,optimal,0.0,False,92,29,optimal,0.0,False,93,28,optimal,0.0,False,89,24,optimal,0.0,False,93,28,optimal,0.0,False
GCF_000328565.1,,156,135,138,115,144,145,125,145,0,0,optimal,76.11305833685357,True,138,50,optimal,124.12594646034178,True,115,30,optimal,57.08479375264012,True,144,53,optimal,98.36793542566593,True,145,50,optimal,76.0673609081143,True,125,35,optimal,76.0673609081141,True,145,51,optimal,76.0673609081143,True
GCF_000328625.1,,100,106,90,69,93,94,88,94,0,0,optimal,0.0,False,90,27,optimal,0.0,False,69,13,optimal,0.0,False,93,27,optimal,0.0,False,94,26,optimal,0.0,False,88,20,optimal,0.0,False,94,27,optimal,0.0,False
GCF_000328665.1,,74,96,62,44,66,66,60,66,0,0,optimal,0.0,False,62,18,optimal,0.0,False,44,7,optimal,0.0,False,66,19,optimal,0.0,False,66,18,optimal,0.0,False,60,15,optimal,0.0,False,66,18,optimal,0.0,False
GCF_000328685.1,,117,120,106,84,111,111,97,111,0,0,optimal,0.0,False,106,40,optimal,0.0,False,84,20,optimal,0.0,False,111,39,optimal,0.0,False,111,37,optimal,0.0,False,97,26,optimal,0.0,False,111,38,optimal,0.0,False
GCF_000328705.1,,145,137,128,106,132,133,120,133,0,0,optimal,69.68328944945242,True,128,46,optimal,81.23973244577166,True,106,27,optimal,49.77377817817977,True,132,48,optimal,56.480703948915064,True,133,45,optimal,55.42276261632715,True,120,34,optimal,55.42276261633142,True,133,46,optimal,55.42276261632715,True
GCF_000328725.1,,58,71,55,39,58,58,57,58,0,0,optimal,0.0,False,55,15,optimal,0.0,False,39,7,optimal,0.0,False,58,15,optimal,0.0,False,58,14,optimal,0.0,False,57,13,optimal,0.0,False,58,14,optimal,0.0,False
GCF_000328765.2,,105,112,94,77,99,100,93,100,0,0,optimal,0.0,False,94,32,optimal,64.44503161028776,True,77,20,optimal,0.0,False,99,33,optimal,18.632565345571226,True,100,32,optimal,18.632565345571226,True,93,27,optimal,0.0,False,100,32,optimal,18.632565345571226,True
GCF_000330845.1,,172,143,152,128,159,160,138,160,0,0,optimal,81.09450129376931,True,152,54,optimal,109.95680896543391,True,128,32,optimal,60.95058532878779,True,159,58,optimal,87.96544717235089,True,160,53,optimal,81.26744710505032,True,138,37,optimal,81.26744710505179,True,160,54,optimal,81.26744710505032,True
GCF_000330865.1,,170,144,152,128,157,158,137,158,0,0,optimal,81.09450129376918,True,152,56,optimal,109.95680896543612,True,128,33,optimal,60.95058532878777,True,157,59,optimal,87.96544717235008,True,158,54,optimal,81.26744710505022,True,137,38,optimal,81.26744710505014,True,158,55,optimal,81.26744710505022,True
GCF_000330885.1,,151,133,137,114,140,141,126,141,0,0,optimal,62.1104044993018,True,137,54,optimal,78.45612853428308,True,114,29,optimal,42.618857779095855,True,140,55,optimal,44.349740690477795,True,141,52,optimal,44.349740690477596,True,126,39,optimal,44.34974069047769,True,141,52,optimal,44.349740690477596,True
GCF_000331065.1,,75,89,71,51,71,72,66,72,0,0,optimal,0.0,False,71,25,optimal,0.0,False,51,10,optimal,0.0,False,71,25,optimal,0.0,False,72,23,optimal,0.0,False,66,18,optimal,0.0,False,72,23,optimal,0.0,False
GCF_000331445.1,,145,129,130,108,134,135,118,135,0,0,optimal,29.402057703008325,True,130,45,optimal,68.88399956000319,True,108,28,optimal,32.541569821599104,True,134,50,optimal,34.9378848080467,True,135,48,optimal,34.93788480804696,True,118,33,optimal,34.937884808046896,True,135,49,optimal,34.93788480804696,True
GCF_000331695.1,,94,105,86,66,88,89,85,89,0,0,optimal,0.0,False,86,27,optimal,41.854424982978635,True,66,13,optimal,21.134745627485295,True,88,26,optimal,22.829686354354106,True,89,25,optimal,22.82968635435405,True,85,21,optimal,22.829686354354028,True,89,25,optimal,22.82968635435405,True
GCF_000331715.1,,72,87,62,43,63,64,61,64,0,0,optimal,0.0,False,62,16,optimal,0.0,False,43,7,optimal,0.0,False,63,17,optimal,0.0,False,64,16,optimal,0.0,False,61,14,optimal,0.0,False,64,16,optimal,0.0,False
GCF_000331735.1,,133,132,122,102,124,125,113,125,0,0,optimal,45.01078008182894,True,122,46,optimal,87.80580058627285,True,102,24,optimal,30.72498678825566,True,124,45,optimal,32.85248249783991,True,125,41,optimal,32.85248249783999,True,113,31,optimal,32.85248249783999,True,125,42,optimal,32.85248249783999,True
GCF_000331975.1,,41,64,37,18,38,38,38,38,0,0,optimal,0.0,False,37,8,optimal,0.0,False,18,3,optimal,0.0,False,38,10,optimal,0.0,False,38,9,optimal,0.0,False,38,9,optimal,0.0,False,38,9,optimal,0.0,False
GCF_000331995.1,,95,110,85,66,87,88,83,88,0,0,optimal,0.0,False,85,27,optimal,0.0,False,66,14,optimal,0.0,False,87,30,optimal,0.0,False,88,28,optimal,0.0,False,83,23,optimal,0.0,False,88,29,optimal,0.0,False
GCF_000332115.1,,109,119,101,79,103,104,101,104,0,0,optimal,32.92235263131896,True,101,29,optimal,70.90861464588241,True,79,16,optimal,33.570903426582134,True,103,29,optimal,36.127167630057805,True,104,28,optimal,36.12716763005784,True,101,25,optimal,36.12716763005784,True,104,28,optimal,36.12716763005784,True
GCF_000332735.1,,148,128,136,109,138,139,122,139,0,0,optimal,69.07665238753566,True,136,51,optimal,100.94427763714097,True,109,27,optimal,49.340465991097005,True,138,50,optimal,60.95058532878781,True,139,48,optimal,53.817895311277255,True,122,34,optimal,53.81789531127737,True,139,47,optimal,53.817895311277255,True
GCF_000332755.1,,179,152,158,135,165,166,141,166,0,0,optimal,81.09450129376937,True,158,59,optimal,109.95680896543925,True,135,37,optimal,60.95058532878776,True,165,64,optimal,81.26744710504958,True,166,59,optimal,81.26744710505045,True,141,41,optimal,81.26744710504987,True,166,60,optimal,81.26744710505045,True
GCF_000334405.1,,64,83,58,39,60,61,58,61,0,0,optimal,0.0,False,58,16,optimal,0.0,False,39,4,optimal,0.0,False,60,15,optimal,0.0,False,61,14,optimal,0.0,False,58,11,optimal,0.0,False,61,14,optimal,0.0,False
GCF_000334515.1,,173,145,153,129,161,161,138,161,0,0,optimal,81.09450129376918,True,153,54,optimal,109.95680896543813,True,129,33,optimal,60.9505853287878,True,161,58,optimal,87.96544717235098,True,161,53,optimal,81.26744710505027,True,138,37,optimal,81.26744710505055,True,161,54,optimal,81.26744710505027,True
GCF_000336405.1,,97,101,93,73,95,96,91,96,0,0,optimal,0.0,False,93,32,optimal,0.0,False,73,17,optimal,0.0,False,95,32,optimal,0.0,False,96,30,optimal,0.0,False,91,25,optimal,0.0,False,96,31,optimal,0.0,False
GCF_000336425.1,,171,145,153,129,158,159,138,159,0,0,optimal,81.09450129376918,True,153,56,optimal,109.95680896543612,True,129,33,optimal,60.95058532878777,True,158,59,optimal,87.96544717235008,True,159,54,optimal,81.26744710505022,True,138,38,optimal,81.26744710505014,True,159,55,optimal,81.26744710505022,True
GCF_000336445.1,,155,135,138,112,142,143,125,143,0,0,optimal,60.289813131724244,True,138,50,optimal,91.34165432383293,True,112,28,optimal,40.193208754482995,True,142,49,optimal,40.193208754481766,True,143,48,optimal,40.193208754481766,True,125,33,optimal,40.19320875448281,True,143,47,optimal,40.193208754481766,True
GCF_000336465.1,,156,137,137,111,140,141,125,141,0,0,optimal,50.16828952721915,True,137,52,optimal,85.75226171590263,True,111,25,optimal,40.63372355252519,True,140,51,optimal,55.65158545801799,True,141,47,optimal,40.633723552525204,True,125,34,optimal,40.63372355252533,True,141,47,optimal,40.63372355252519,True
GCF_000338095.1,,114,122,103,83,105,106,98,106,0,0,optimal,0.0,False,103,32,optimal,55.89402492873507,True,83,18,optimal,17.274618058194786,True,105,34,optimal,18.631341642911607,True,106,31,optimal,18.631341642911753,True,98,26,optimal,18.63134164291175,True,106,31,optimal,18.631341642911753,True
GCF_000338115.2,,106,103,98,79,100,101,93,101,0,0,optimal,0.0,False,98,33,optimal,0.0,False,79,16,optimal,0.0,False,100,33,optimal,0.0,False,101,31,optimal,0.0,False,93,25,optimal,0.0,False,101,30,optimal,0.0,False
GCF_000338695.1,,68,85,60,40,62,62,58,62,0,0,optimal,0.0,False,60,17,optimal,0.0,False,40,6,optimal,0.0,False,62,18,optimal,0.0,False,62,16,optimal,0.0,False,58,14,optimal,0.0,False,62,16,optimal,0.0,False
GCF_000338715.2,,145,129,130,108,134,135,118,135,0,0,optimal,29.402057703008325,True,130,45,optimal,68.88399956000319,True,108,28,optimal,32.541569821599104,True,134,50,optimal,34.9378848080467,True,135,48,optimal,34.93788480804696,True,118,33,optimal,34.937884808046896,True,135,49,optimal,34.93788480804696,True
